"simulacion","acciones.CRC","compra.directa","call.europea"
7339,109710.707929575,32913212.3788724,21457699.3819485
7340,18085.0793632753,5425523.80898259,0
7341,109710.707929575,32913212.3788724,21457699.3819484
7342,177431.194797873,53229358.439362,41773845.442438
7343,109710.707929575,32913212.3788724,21457699.3819484
7344,25936.1875882307,7780856.27646921,0
7345,25936.1875882307,7780856.27646921,0
7346,32983.490893855,9895047.26815651,0
7347,157338.402787286,47201520.8361857,35746007.8392617
7348,14220.9935395691,4266298.06187072,0
7349,37195.6248075908,11158687.4422772,0
7350,47302.3087128325,14190692.6138497,2735179.61692577
7351,177431.194797873,53229358.439362,41773845.442438
7352,60155.1505355403,18046545.1606621,6591032.16373813
7353,2344.23605171544,703270.815514633,0
7354,60155.1505355403,18046545.1606621,6591032.16373812
7355,177431.194797873,53229358.439362,41773845.442438
7356,32983.490893855,9895047.26815651,0
7357,139520.973298157,41856291.989447,30400778.9925231
7358,60155.1505355403,18046545.1606621,6591032.16373811
7359,53343.0173621538,16002905.2086461,4547392.21172217
7360,139520.973298157,41856291.989447,30400778.992523
7361,20394.6219269718,6118386.57809154,0
7362,41945.6663722887,12583699.9116866,1128186.91476263
7363,47302.3087128325,14190692.6138497,2735179.61692577
7364,47302.3087128325,14190692.6138497,2735179.61692577
7365,123721.238078044,37116371.4234132,25660858.4264892
7366,18085.0793632753,5425523.80898259,0
7367,139520.973298157,41856291.989447,30400778.992523
7368,139520.973298157,41856291.989447,30400778.992523
7369,37195.6248075909,11158687.4422773,0
7370,18085.0793632753,5425523.80898259,0
7371,37195.6248075908,11158687.4422773,0
7372,60155.1505355404,18046545.1606621,6591032.16373814
7373,32983.4908938551,9895047.26815652,0
7374,32983.4908938551,9895047.26815653,0
7375,139520.973298157,41856291.989447,30400778.992523
7376,22999.1030279223,6899730.90837669,0
7377,67837.2224688006,20351166.7406402,8895653.74371622
7378,16037.0756931472,4811122.70794415,0
7379,37195.6248075908,11158687.4422772,0
7380,25936.1875882307,7780856.2764692,0
7381,4275.40774976172,1282622.32492851,0
7382,97286.7683947342,29186030.5184203,17730517.5214963
7383,25936.1875882307,7780856.2764692,0
7384,14220.9935395691,4266298.06187072,0
7385,22999.1030279223,6899730.90837668,0
7386,157338.402787286,47201520.8361856,35746007.8392617
7387,25936.1875882307,7780856.27646922,0
7388,177431.194797873,53229358.439362,41773845.4424381
7389,22999.1030279223,6899730.90837668,0
7390,286953.110425736,86085933.1277208,74630420.1307968
7391,76500.3280901557,22950098.4270467,11494585.4301227
7392,37195.6248075909,11158687.4422773,0
7393,37195.6248075909,11158687.4422773,0
7394,22999.1030279223,6899730.90837669,0
7395,97286.768394734,29186030.5184202,17730517.5214962
7396,29248.3505028527,8774505.1508558,0
7397,18085.0793632753,5425523.80898259,0
7398,47302.3087128325,14190692.6138497,2735179.61692577
7399,32983.4908938551,9895047.26815652,0
7400,6131.45097052605,1839435.29115782,0
7401,523343.86344526,157003159.033578,145547646.036654
7402,97286.7683947341,29186030.5184202,17730517.5214963
7403,37195.6248075908,11158687.4422772,0
7404,12610.5694780055,3783170.84340164,0
7405,123721.238078044,37116371.4234132,25660858.4264892
7406,200089.922928498,60026976.8785493,48571463.8816254
7407,25936.1875882307,7780856.27646921,0
7408,32983.4908938551,9895047.26815652,0
7409,177431.194797873,53229358.439362,41773845.4424381
7410,16037.0756931472,4811122.70794415,0
7411,41945.6663722887,12583699.9116866,1128186.91476264
7412,97286.7683947341,29186030.5184202,17730517.5214963
7413,200089.922928498,60026976.8785493,48571463.8816253
7414,47302.3087128325,14190692.6138497,2735179.61692577
7415,76500.3280901558,22950098.4270467,11494585.4301228
7416,29248.3505028527,8774505.15085581,0
7417,76500.3280901558,22950098.4270467,11494585.4301228
7418,20394.6219269718,6118386.57809155,0
7419,8793.24106713804,2637972.32014141,0
7420,177431.194797874,53229358.4393621,41773845.4424381
7421,47302.3087128325,14190692.6138497,2735179.61692577
7422,22999.1030279223,6899730.90837668,0
7423,86269.7496288714,25880924.8886614,14425411.8917375
7424,29248.3505028527,8774505.15085582,0
7425,37195.6248075908,11158687.4422773,0
7426,139520.973298157,41856291.989447,30400778.992523
7427,47302.3087128324,14190692.6138497,2735179.61692576
7428,37195.6248075908,11158687.4422773,0
7429,67837.2224688007,20351166.7406402,8895653.74371623
7430,67837.2224688006,20351166.7406402,8895653.74371621
7431,411525.410064902,123457623.019471,112002110.022547
7432,254457.758235025,76337327.4705075,64881814.4735835
7433,97286.7683947342,29186030.5184203,17730517.5214963
7434,60155.1505355404,18046545.1606621,6591032.16373815
7435,254457.758235025,76337327.4705075,64881814.4735835
7436,14220.993539569,4266298.06187071,0
7437,29248.3505028526,8774505.15085579,0
7438,67837.2224688006,20351166.7406402,8895653.74371622
7439,53343.0173621537,16002905.2086461,4547392.21172213
7440,97286.7683947341,29186030.5184202,17730517.5214963
7441,37195.6248075908,11158687.4422772,0
7442,157338.402787286,47201520.8361857,35746007.8392617
7443,665545.292482952,199663587.744886,188208074.747962
7444,139520.973298157,41856291.9894471,30400778.9925231
7445,76500.3280901558,22950098.4270467,11494585.4301228
7446,86269.7496288714,25880924.8886614,14425411.8917375
7447,109710.707929575,32913212.3788724,21457699.3819484
7448,76500.3280901559,22950098.4270468,11494585.4301228
7449,86269.7496288714,25880924.8886614,14425411.8917374
7450,37195.6248075908,11158687.4422772,0
7451,60155.1505355404,18046545.1606621,6591032.16373814
7452,41945.6663722887,12583699.9116866,1128186.91476265
7453,139520.973298157,41856291.989447,30400778.992523
7454,20394.6219269718,6118386.57809154,0
7455,60155.1505355403,18046545.1606621,6591032.16373812
7456,123721.238078044,37116371.4234132,25660858.4264893
7457,37195.6248075909,11158687.4422773,0
7458,109710.707929575,32913212.3788724,21457699.3819484
7459,97286.7683947341,29186030.5184202,17730517.5214963
7460,37195.6248075908,11158687.4422772,0
7461,139520.973298157,41856291.989447,30400778.9925231
7462,22999.1030279223,6899730.90837668,0
7463,86269.7496288715,25880924.8886614,14425411.8917375
7464,157338.402787286,47201520.8361857,35746007.8392617
7465,67837.2224688006,20351166.7406402,8895653.7437162
7466,97286.7683947341,29186030.5184202,17730517.5214963
7467,14220.9935395691,4266298.06187072,0
7468,76500.3280901558,22950098.4270467,11494585.4301228
7469,37195.6248075908,11158687.4422772,0
7470,67837.2224688006,20351166.7406402,8895653.74371621
7471,32983.4908938551,9895047.26815652,0
7472,67837.2224688006,20351166.7406402,8895653.74371621
7473,76500.3280901558,22950098.4270467,11494585.4301228
7474,7797.47048653504,2339241.14596051,0
7475,32983.4908938551,9895047.26815652,0
7476,47302.3087128325,14190692.6138497,2735179.61692577
7477,12610.5694780055,3783170.84340164,0
7478,200089.922928498,60026976.8785493,48571463.8816253
7479,22999.1030279223,6899730.90837669,0
7480,464078.978202267,139223693.46068,127768180.463756
7481,177431.194797873,53229358.439362,41773845.4424381
7482,86269.7496288713,25880924.8886614,14425411.8917374
7483,139520.973298157,41856291.989447,30400778.992523
7484,67837.2224688006,20351166.7406402,8895653.74371621
7485,29248.3505028527,8774505.15085581,0
7486,37195.6248075908,11158687.4422773,0
7487,47302.3087128324,14190692.6138497,2735179.61692577
7488,97286.7683947342,29186030.5184202,17730517.5214963
7489,60155.1505355403,18046545.1606621,6591032.16373814
7490,37195.6248075908,11158687.4422772,0
7491,14220.9935395691,4266298.06187072,0
7492,254457.758235025,76337327.4705075,64881814.4735835
7493,123721.238078044,37116371.4234132,25660858.4264892
7494,254457.758235025,76337327.4705075,64881814.4735835
7495,32983.4908938551,9895047.26815652,0
7496,97286.7683947341,29186030.5184202,17730517.5214963
7497,109710.707929575,32913212.3788724,21457699.3819484
7498,53343.0173621538,16002905.2086461,4547392.21172216
7499,20394.6219269718,6118386.57809155,0
7500,97286.7683947341,29186030.5184202,17730517.5214963
7501,53343.0173621538,16002905.2086461,4547392.21172217
7502,18085.0793632753,5425523.80898259,0
7503,139520.973298157,41856291.989447,30400778.992523
7504,53343.0173621537,16002905.2086461,4547392.21172215
7505,47302.3087128325,14190692.6138497,2735179.61692578
7506,53343.0173621538,16002905.2086461,4547392.21172216
7507,67837.2224688006,20351166.7406402,8895653.74371621
7508,60155.1505355403,18046545.1606621,6591032.16373813
7509,225642.268278362,67692680.4835087,56237167.4865848
7510,157338.402787286,47201520.8361857,35746007.8392618
7511,25936.1875882307,7780856.27646921,0
7512,139520.973298157,41856291.989447,30400778.9925231
7513,53343.0173621538,16002905.2086461,4547392.21172217
7514,41945.6663722887,12583699.9116866,1128186.91476263
7515,139520.973298157,41856291.989447,30400778.992523
7516,53343.0173621538,16002905.2086461,4547392.21172217
7517,32983.4908938551,9895047.26815652,0
7518,29248.3505028527,8774505.1508558,0
7519,157338.402787286,47201520.8361857,35746007.8392617
7520,109710.707929575,32913212.3788724,21457699.3819484
7521,123721.238078044,37116371.4234132,25660858.4264892
7522,53343.0173621538,16002905.2086461,4547392.21172216
7523,464078.978202268,139223693.46068,127768180.463756
7524,67837.2224688007,20351166.7406402,8895653.74371623
7525,157338.402787286,47201520.8361857,35746007.8392617
7526,14220.9935395691,4266298.06187072,0
7527,60155.1505355403,18046545.1606621,6591032.16373812
7528,157338.402787286,47201520.8361857,35746007.8392617
7529,60155.1505355404,18046545.1606621,6591032.16373814
7530,20394.6219269718,6118386.57809154,0
7531,25936.1875882307,7780856.27646921,0
7532,12610.5694780055,3783170.84340164,0
7533,16037.0756931472,4811122.70794415,0
7534,86269.7496288714,25880924.8886614,14425411.8917375
7535,200089.922928497,60026976.8785492,48571463.8816253
7536,123721.238078044,37116371.4234132,25660858.4264892
7537,25936.1875882307,7780856.2764692,0
7538,47302.3087128325,14190692.6138497,2735179.61692577
7539,109710.707929575,32913212.3788724,21457699.3819484
7540,29248.3505028527,8774505.1508558,0
7541,109710.707929575,32913212.3788724,21457699.3819484
7542,76500.3280901558,22950098.4270467,11494585.4301228
7543,22999.1030279223,6899730.90837668,0
7544,29248.3505028527,8774505.1508558,0
7545,18085.0793632753,5425523.8089826,0
7546,16037.0756931472,4811122.70794415,0
7547,9916.17584168146,2974852.75250444,0
7548,47302.3087128324,14190692.6138497,2735179.61692576
7549,18085.0793632753,5425523.80898259,0
7550,109710.707929575,32913212.3788724,21457699.3819484
7551,323598.259114391,97079477.7343172,85623964.7373933
7552,25936.1875882307,7780856.2764692,0
7553,32983.4908938551,9895047.26815652,0
7554,47302.3087128324,14190692.6138497,2735179.61692577
7555,47302.3087128325,14190692.6138497,2735179.61692578
7556,139520.973298157,41856291.9894471,30400778.9925231
7557,76500.3280901558,22950098.4270467,11494585.4301228
7558,97286.768394734,29186030.5184202,17730517.5214962
7559,60155.1505355403,18046545.1606621,6591032.16373811
7560,286953.110425736,86085933.1277208,74630420.1307968
7561,200089.922928497,60026976.8785492,48571463.8816253
7562,41945.6663722887,12583699.9116866,1128186.91476264
7563,67837.2224688006,20351166.7406402,8895653.74371621
7564,177431.194797873,53229358.439362,41773845.4424381
7565,14220.9935395691,4266298.06187072,0
7566,109710.707929575,32913212.3788724,21457699.3819484
7567,97286.7683947341,29186030.5184202,17730517.5214963
7568,32983.490893855,9895047.26815651,0
7569,67837.2224688006,20351166.7406402,8895653.74371621
7570,67837.2224688006,20351166.7406402,8895653.74371621
7571,18085.0793632753,5425523.80898259,0
7572,254457.758235025,76337327.4705075,64881814.4735835
7573,225642.268278362,67692680.4835087,56237167.4865847
7574,523343.863445261,157003159.033578,145547646.036654
7575,53343.0173621537,16002905.2086461,4547392.21172214
7576,177431.194797874,53229358.4393621,41773845.4424381
7577,286953.110425736,86085933.1277208,74630420.1307968
7578,25936.1875882307,7780856.2764692,0
7579,177431.194797873,53229358.439362,41773845.4424381
7580,20394.6219269718,6118386.57809154,0
7581,25936.1875882307,7780856.27646921,0
7582,76500.3280901558,22950098.4270467,11494585.4301228
7583,76500.3280901558,22950098.4270467,11494585.4301228
7584,14220.9935395691,4266298.06187072,0
7585,523343.86344526,157003159.033578,145547646.036654
7586,254457.758235025,76337327.4705075,64881814.4735835
7587,53343.0173621537,16002905.2086461,4547392.21172216
7588,32983.490893855,9895047.26815651,0
7589,411525.410064902,123457623.019471,112002110.022547
7590,29248.3505028527,8774505.15085581,0
7591,12610.5694780055,3783170.84340164,0
7592,6914.46368001984,2074339.10400595,0
7593,97286.7683947342,29186030.5184203,17730517.5214963
7594,32983.4908938551,9895047.26815652,0
7595,47302.3087128324,14190692.6138497,2735179.61692577
7596,97286.7683947342,29186030.5184203,17730517.5214963
7597,16037.0756931472,4811122.70794415,0
7598,18085.0793632753,5425523.80898259,0
7599,29248.3505028527,8774505.1508558,0
7600,53343.0173621538,16002905.2086461,4547392.21172217
7601,41945.6663722888,12583699.9116866,1128186.91476266
7602,67837.2224688006,20351166.7406402,8895653.74371621
7603,60155.1505355403,18046545.1606621,6591032.16373811
7604,286953.110425736,86085933.1277207,74630420.1307967
7605,53343.0173621537,16002905.2086461,4547392.21172215
7606,157338.402787286,47201520.8361857,35746007.8392618
7607,14220.9935395691,4266298.06187072,0
7608,41945.6663722887,12583699.9116866,1128186.91476264
7609,200089.922928498,60026976.8785494,48571463.8816254
7610,20394.6219269718,6118386.57809154,0
7611,86269.7496288714,25880924.8886614,14425411.8917375
7612,76500.3280901558,22950098.4270467,11494585.4301228
7613,109710.707929575,32913212.3788724,21457699.3819484
7614,53343.0173621538,16002905.2086461,4547392.21172216
7615,37195.6248075909,11158687.4422773,0
7616,22999.1030279223,6899730.90837669,0
7617,41945.6663722887,12583699.9116866,1128186.91476264
7618,97286.7683947342,29186030.5184203,17730517.5214963
7619,18085.0793632753,5425523.80898259,0
7620,67837.2224688006,20351166.7406402,8895653.74371622
7621,86269.7496288714,25880924.8886614,14425411.8917375
7622,177431.194797873,53229358.439362,41773845.442438
7623,16037.0756931472,4811122.70794415,0
7624,225642.268278362,67692680.4835087,56237167.4865848
7625,67837.2224688007,20351166.7406402,8895653.74371624
7626,37195.6248075908,11158687.4422773,0
7627,20394.6219269718,6118386.57809154,0
7628,32983.490893855,9895047.26815651,0
7629,47302.3087128324,14190692.6138497,2735179.61692576
7630,200089.922928498,60026976.8785493,48571463.8816253
7631,41945.6663722887,12583699.9116866,1128186.91476264
7632,22999.1030279223,6899730.90837668,0
7633,123721.238078044,37116371.4234132,25660858.4264893
7634,41945.6663722887,12583699.9116866,1128186.91476263
7635,22999.1030279223,6899730.90837669,0
7636,6914.46368001984,2074339.10400595,0
7637,67837.2224688006,20351166.7406402,8895653.74371621
7638,97286.7683947341,29186030.5184202,17730517.5214963
7639,22999.1030279223,6899730.90837668,0
7640,32983.4908938551,9895047.26815652,0
7641,29248.3505028527,8774505.15085581,0
7642,25936.1875882307,7780856.27646921,0
7643,32983.4908938551,9895047.26815652,0
7644,29248.3505028527,8774505.15085581,0
7645,177431.194797873,53229358.439362,41773845.4424381
7646,523343.86344526,157003159.033578,145547646.036654
7647,41945.6663722887,12583699.9116866,1128186.91476264
7648,25936.1875882307,7780856.2764692,0
7649,53343.0173621538,16002905.2086461,4547392.21172216
7650,177431.194797873,53229358.439362,41773845.442438
7651,97286.7683947342,29186030.5184203,17730517.5214963
7652,20394.6219269718,6118386.57809155,0
7653,67837.2224688006,20351166.7406402,8895653.74371622
7654,47302.3087128324,14190692.6138497,2735179.61692576
7655,14220.9935395691,4266298.06187072,0
7656,20394.6219269718,6118386.57809154,0
7657,53343.0173621537,16002905.2086461,4547392.21172215
7658,32983.490893855,9895047.26815651,0
7659,67837.2224688006,20351166.7406402,8895653.74371621
7660,139520.973298157,41856291.989447,30400778.992523
7661,157338.402787286,47201520.8361857,35746007.8392618
7662,76500.3280901558,22950098.4270467,11494585.4301228
7663,123721.238078044,37116371.4234132,25660858.4264893
7664,225642.268278363,67692680.4835088,56237167.4865848
7665,76500.3280901558,22950098.4270467,11494585.4301228
7666,97286.7683947341,29186030.5184202,17730517.5214963
7667,76500.3280901558,22950098.4270467,11494585.4301228
7668,411525.410064902,123457623.019471,112002110.022547
7669,20394.6219269718,6118386.57809155,0
7670,25936.1875882307,7780856.27646921,0
7671,157338.402787286,47201520.8361857,35746007.8392617
7672,11182.5142256848,3354754.26770545,0
7673,60155.1505355403,18046545.1606621,6591032.16373813
7674,139520.973298157,41856291.989447,30400778.992523
7675,12610.5694780055,3783170.84340164,0
7676,18085.0793632753,5425523.80898259,0
7677,53343.0173621537,16002905.2086461,4547392.21172214
7678,97286.7683947343,29186030.5184203,17730517.5214963
7679,123721.238078044,37116371.4234132,25660858.4264893
7680,109710.707929575,32913212.3788724,21457699.3819484
7681,20394.6219269718,6118386.57809154,0
7682,25936.1875882307,7780856.2764692,0
7683,411525.410064902,123457623.019471,112002110.022547
7684,3791.24892541136,1137374.67762341,0
7685,123721.238078044,37116371.4234132,25660858.4264892
7686,6131.45097052605,1839435.29115782,0
7687,41945.6663722887,12583699.9116866,1128186.91476264
7688,67837.2224688006,20351166.7406402,8895653.74371621
7689,411525.410064902,123457623.019471,112002110.022547
7690,225642.268278362,67692680.4835087,56237167.4865848
7691,200089.922928497,60026976.8785492,48571463.8816253
7692,139520.973298157,41856291.989447,30400778.992523
7693,67837.2224688006,20351166.7406402,8895653.7437162
7694,22999.1030279223,6899730.90837669,0
7695,47302.3087128324,14190692.6138497,2735179.61692575
7696,37195.6248075908,11158687.4422773,0
7697,22999.1030279223,6899730.90837669,0
7698,53343.0173621537,16002905.2086461,4547392.21172215
7699,254457.758235025,76337327.4705075,64881814.4735836
7700,25936.1875882307,7780856.2764692,0
7701,25936.1875882307,7780856.27646921,0
7702,29248.3505028527,8774505.15085581,0
7703,86269.7496288715,25880924.8886614,14425411.8917375
7704,41945.6663722887,12583699.9116866,1128186.91476263
7705,47302.3087128324,14190692.6138497,2735179.61692577
7706,157338.402787286,47201520.8361857,35746007.8392618
7707,41945.6663722887,12583699.9116866,1128186.91476264
7708,11182.5142256848,3354754.26770544,0
7709,60155.1505355404,18046545.1606621,6591032.16373815
7710,6914.46368001985,2074339.10400595,0
7711,25936.1875882307,7780856.2764692,0
7712,32983.4908938551,9895047.26815652,0
7713,14220.9935395691,4266298.06187072,0
7714,47302.3087128324,14190692.6138497,2735179.61692577
7715,37195.6248075908,11158687.4422772,0
7716,60155.1505355403,18046545.1606621,6591032.16373811
7717,32983.490893855,9895047.2681565,0
7718,60155.1505355403,18046545.1606621,6591032.16373812
7719,60155.1505355403,18046545.1606621,6591032.16373811
7720,47302.3087128325,14190692.6138497,2735179.61692577
7721,109710.707929575,32913212.3788724,21457699.3819484
7722,177431.194797873,53229358.439362,41773845.442438
7723,32983.490893855,9895047.26815651,0
7724,177431.194797873,53229358.439362,41773845.442438
7725,47302.3087128325,14190692.6138497,2735179.61692577
7726,60155.1505355403,18046545.1606621,6591032.16373813
7727,53343.0173621538,16002905.2086461,4547392.21172216
7728,76500.3280901558,22950098.4270467,11494585.4301228
7729,37195.6248075908,11158687.4422772,0
7730,139520.973298157,41856291.989447,30400778.992523
7731,200089.922928498,60026976.8785493,48571463.8816254
7732,139520.973298157,41856291.989447,30400778.992523
7733,41945.6663722886,12583699.9116866,1128186.91476262
7734,16037.0756931472,4811122.70794415,0
7735,86269.7496288715,25880924.8886614,14425411.8917375
7736,60155.1505355403,18046545.1606621,6591032.16373813
7737,9916.17584168147,2974852.75250444,0
7738,37195.6248075908,11158687.4422772,0
7739,157338.402787286,47201520.8361856,35746007.8392617
7740,29248.3505028527,8774505.1508558,0
7741,76500.3280901558,22950098.4270467,11494585.4301228
7742,67837.2224688006,20351166.7406402,8895653.74371621
7743,32983.4908938551,9895047.26815652,0
7744,60155.1505355403,18046545.1606621,6591032.16373812
7745,225642.268278362,67692680.4835087,56237167.4865848
7746,20394.6219269718,6118386.57809155,0
7747,37195.6248075908,11158687.4422772,0
7748,41945.6663722887,12583699.9116866,1128186.91476263
7749,32983.4908938551,9895047.26815652,0
7750,123721.238078044,37116371.4234132,25660858.4264893
7751,22999.1030279223,6899730.90837669,0
7752,11182.5142256848,3354754.26770545,0
7753,41945.6663722887,12583699.9116866,1128186.91476264
7754,20394.6219269718,6118386.57809154,0
7755,60155.1505355403,18046545.1606621,6591032.16373812
7756,86269.7496288714,25880924.8886614,14425411.8917375
7757,76500.3280901558,22950098.4270467,11494585.4301228
7758,97286.7683947341,29186030.5184202,17730517.5214963
7759,139520.973298157,41856291.989447,30400778.992523
7760,76500.3280901558,22950098.4270467,11494585.4301228
7761,25936.1875882307,7780856.27646921,0
7762,47302.3087128325,14190692.6138497,2735179.61692577
7763,139520.973298157,41856291.989447,30400778.992523
7764,53343.0173621537,16002905.2086461,4547392.21172216
7765,20394.6219269718,6118386.57809155,0
7766,139520.973298157,41856291.989447,30400778.992523
7767,22999.1030279223,6899730.90837668,0
7768,53343.0173621537,16002905.2086461,4547392.21172215
7769,109710.707929575,32913212.3788724,21457699.3819484
7770,53343.0173621538,16002905.2086461,4547392.21172216
7771,41945.6663722887,12583699.9116866,1128186.91476265
7772,123721.238078044,37116371.4234132,25660858.4264893
7773,157338.402787286,47201520.8361856,35746007.8392617
7774,9916.17584168147,2974852.75250444,0
7775,32983.490893855,9895047.26815651,0
7776,53343.0173621538,16002905.2086461,4547392.21172216
7777,11182.5142256848,3354754.26770544,0
7778,157338.402787286,47201520.8361856,35746007.8392617
7779,286953.110425736,86085933.1277207,74630420.1307967
7780,37195.6248075909,11158687.4422773,0
7781,12610.5694780055,3783170.84340164,0
7782,47302.3087128324,14190692.6138497,2735179.61692574
7783,20394.6219269718,6118386.57809154,0
7784,32983.4908938551,9895047.26815652,0
7785,9916.17584168148,2974852.75250444,0
7786,76500.3280901558,22950098.4270467,11494585.4301228
7787,67837.2224688006,20351166.7406402,8895653.74371622
7788,67837.2224688006,20351166.7406402,8895653.74371621
7789,20394.6219269718,6118386.57809155,0
7790,25936.1875882307,7780856.2764692,0
7791,97286.7683947342,29186030.5184203,17730517.5214963
7792,157338.402787286,47201520.8361857,35746007.8392617
7793,109710.707929575,32913212.3788724,21457699.3819484
7794,67837.2224688005,20351166.7406401,8895653.74371617
7795,123721.238078044,37116371.4234132,25660858.4264893
7796,67837.2224688006,20351166.7406402,8895653.74371621
7797,16037.0756931472,4811122.70794415,0
7798,11182.5142256848,3354754.26770545,0
7799,157338.402787286,47201520.8361856,35746007.8392617
7800,157338.402787286,47201520.8361857,35746007.8392617
7801,67837.2224688006,20351166.7406402,8895653.74371622
7802,47302.3087128325,14190692.6138497,2735179.61692577
7803,60155.1505355403,18046545.1606621,6591032.16373813
7804,6914.46368001984,2074339.10400595,0
7805,20394.6219269718,6118386.57809155,0
7806,109710.707929575,32913212.3788724,21457699.3819484
7807,53343.0173621537,16002905.2086461,4547392.21172214
7808,60155.1505355403,18046545.1606621,6591032.16373811
7809,29248.3505028527,8774505.1508558,0
7810,123721.238078044,37116371.4234132,25660858.4264893
7811,60155.1505355403,18046545.1606621,6591032.16373813
7812,76500.3280901558,22950098.4270467,11494585.4301228
7813,41945.6663722887,12583699.9116866,1128186.91476265
7814,86269.7496288714,25880924.8886614,14425411.8917374
7815,29248.3505028527,8774505.1508558,0
7816,41945.6663722887,12583699.9116866,1128186.91476264
7817,22999.1030279223,6899730.90837669,0
7818,41945.6663722887,12583699.9116866,1128186.91476265
7819,157338.402787286,47201520.8361857,35746007.8392617
7820,67837.2224688006,20351166.7406402,8895653.74371621
7821,22999.1030279223,6899730.90837668,0
7822,47302.3087128325,14190692.6138497,2735179.61692577
7823,60155.1505355402,18046545.1606621,6591032.1637381
7824,41945.6663722887,12583699.9116866,1128186.91476264
7825,22999.1030279223,6899730.90837669,0
7826,464078.978202267,139223693.46068,127768180.463756
7827,47302.3087128324,14190692.6138497,2735179.61692576
7828,41945.6663722887,12583699.9116866,1128186.91476264
7829,12610.5694780055,3783170.84340164,0
7830,53343.0173621538,16002905.2086461,4547392.21172216
7831,14220.9935395691,4266298.06187072,0
7832,25936.1875882307,7780856.27646922,0
7833,53343.0173621538,16002905.2086461,4547392.21172216
7834,60155.1505355403,18046545.1606621,6591032.16373813
7835,41945.6663722887,12583699.9116866,1128186.91476266
7836,18085.0793632753,5425523.80898259,0
7837,37195.6248075908,11158687.4422772,0
7838,47302.3087128324,14190692.6138497,2735179.61692577
7839,60155.1505355403,18046545.1606621,6591032.16373812
7840,123721.238078044,37116371.4234132,25660858.4264892
7841,109710.707929575,32913212.3788724,21457699.3819484
7842,22999.1030279223,6899730.90837668,0
7843,76500.3280901558,22950098.4270467,11494585.4301228
7844,47302.3087128325,14190692.6138497,2735179.61692577
7845,177431.194797874,53229358.4393621,41773845.4424381
7846,53343.0173621537,16002905.2086461,4547392.21172215
7847,37195.6248075908,11158687.4422773,0
7848,14220.9935395691,4266298.06187072,0
7849,32983.490893855,9895047.26815651,0
7850,97286.7683947342,29186030.5184203,17730517.5214963
7851,200089.922928498,60026976.8785493,48571463.8816254
7852,47302.3087128324,14190692.6138497,2735179.61692577
7853,53343.0173621537,16002905.2086461,4547392.21172214
7854,53343.0173621538,16002905.2086461,4547392.21172216
7855,109710.707929575,32913212.3788724,21457699.3819484
7856,109710.707929575,32913212.3788724,21457699.3819484
7857,86269.7496288715,25880924.8886614,14425411.8917375
7858,286953.110425736,86085933.1277208,74630420.1307968
7859,22999.1030279223,6899730.90837669,0
7860,86269.7496288715,25880924.8886615,14425411.8917375
7861,47302.3087128325,14190692.6138497,2735179.61692577
7862,67837.2224688006,20351166.7406402,8895653.74371622
7863,86269.7496288715,25880924.8886614,14425411.8917375
7864,32983.4908938551,9895047.26815652,0
7865,123721.238078044,37116371.4234132,25660858.4264892
7866,41945.6663722887,12583699.9116866,1128186.91476265
7867,8793.24106713804,2637972.32014141,0
7868,67837.2224688006,20351166.7406402,8895653.74371622
7869,86269.7496288714,25880924.8886614,14425411.8917375
7870,139520.973298157,41856291.989447,30400778.992523
7871,29248.3505028527,8774505.15085581,0
7872,76500.3280901558,22950098.4270467,11494585.4301228
7873,97286.7683947342,29186030.5184203,17730517.5214963
7874,665545.292482951,199663587.744885,188208074.747961
7875,76500.3280901558,22950098.4270467,11494585.4301228
7876,41945.6663722887,12583699.9116866,1128186.91476264
7877,254457.758235025,76337327.4705075,64881814.4735835
7878,60155.1505355403,18046545.1606621,6591032.16373814
7879,29248.3505028527,8774505.15085581,0
7880,109710.707929575,32913212.3788724,21457699.3819484
7881,67837.2224688007,20351166.7406402,8895653.74371623
7882,25936.1875882307,7780856.2764692,0
7883,32983.4908938551,9895047.26815652,0
7884,323598.259114391,97079477.7343173,85623964.7373933
7885,32983.4908938551,9895047.26815652,0
7886,7797.47048653503,2339241.14596051,0
7887,16037.0756931472,4811122.70794415,0
7888,37195.6248075908,11158687.4422773,0
7889,60155.1505355403,18046545.1606621,6591032.16373813
7890,47302.3087128324,14190692.6138497,2735179.61692577
7891,157338.402787286,47201520.8361857,35746007.8392617
7892,16037.0756931472,4811122.70794415,0
7893,18085.0793632753,5425523.80898258,0
7894,67837.2224688006,20351166.7406402,8895653.7437162
7895,109710.707929575,32913212.3788724,21457699.3819484
7896,25936.1875882307,7780856.2764692,0
7897,25936.1875882307,7780856.27646921,0
7898,109710.707929575,32913212.3788724,21457699.3819484
7899,4821.39574223268,1446418.7226698,0
7900,86269.7496288714,25880924.8886614,14425411.8917375
7901,97286.7683947342,29186030.5184203,17730517.5214963
7902,14220.9935395691,4266298.06187072,0
7903,41945.6663722887,12583699.9116866,1128186.91476264
7904,37195.6248075908,11158687.4422772,0
7905,32983.4908938551,9895047.26815652,0
7906,29248.3505028527,8774505.15085581,0
7907,25936.1875882307,7780856.27646921,0
7908,97286.7683947342,29186030.5184203,17730517.5214963
7909,18085.0793632753,5425523.80898259,0
7910,123721.238078044,37116371.4234132,25660858.4264892
7911,67837.2224688006,20351166.7406402,8895653.74371621
