"simulacion","acciones.CRC","bonos.cero.cupon.CRC","bonos.cuponados.CRC","acciones.USD","bonos.cero.cupon.USD","bonos.cuponados.USD","portafolio.CRC","portafolio.USD","tipo.cambio","total.portafolio","total.portafolio.TCF","Ut.tasa.corta.CRC","Ut.tasa.corta.USD"
1820,19790506.1697733,29851362.1626552,220431842.182766,106555.910471437,37554.9277124508,47127.2553297404,270073710.515194,191238.093513629,601.857259963179,385171745.477889,365346616.322749,37,45
1821,7566499.06651688,36724834.1935766,253358813.777881,89904.3497233172,38339.4918878214,48808.0322428023,297650147.037975,177051.873853941,601.857259963179,404210102.707054,385855620.073269,46,50
1822,12237027.6807518,33267806.0884455,237943468.299003,41849.948076495,37407.7501279269,46815.4605440705,283448302.0682,126073.158748492,601.857259963179,359326347.94747,346256689.025111,42,44
1823,36093841.0566799,34841093.8789553,245018265.915493,17894.1355475108,36098.272905165,44047.1113525389,315953200.851128,98039.5198052146,601.857259963179,374958997.6092,364795509.222888,44,35
1824,58373275.1742174,30052658.6965299,221831861.432866,64001.0389155454,36812.8488661994,45545.3762260534,310257795.303614,146359.264007798,601.857259963179,398345180.909575,383172517.039659,37,40
1825,25167923.304646,32521698.4355796,234342520.379845,137490.535825791,37412.8569203563,46815.555523772,292032142.120071,221718.948269919,601.857259963179,425475300.807722,402490304.958662,41,44
1826,22317839.0853814,34006899.4585864,241160947.300894,58787.9889377544,36960.3903617085,45856.1912499477,297485685.844862,141604.570549411,601.857259963179,382711424.673993,368031666.846872,43,41
1827,36093841.0566799,34851529.8261024,244972936.705612,58787.9889377545,37261.9018998645,46500.2620168188,315918307.588394,142550.152854438,601.857259963179,401713151.992698,386935368.238946,44,43
1828,17549375.3206771,34050670.5388296,241586178.710138,116004.801252593,36238.7125676167,44341.4732686983,293186224.569645,196584.987088908,601.857259963179,411502326.248872,391122899.287468,43,36
1829,13799748.8452063,41412267.9745749,272201800.707784,193137.446297388,37106.6653086369,46174.0088868124,327413817.527566,276418.120492837,601.857259963179,493778070.131556,465122560.975892,50,42
1830,19790506.1697733,33210371.6944224,237455704.538875,89904.3497233172,36958.8092070072,45858.4216209444,290456582.40307,172721.580551269,601.857259963179,394410319.610167,376504746.617907,42,41
1831,32006476.1373305,30499422.3234898,224113568.176535,106555.910471437,37250.2302038846,46481.389766769,286619466.637355,190287.530442091,601.857259963179,401145398.314392,381418811.428301,38,43
1832,12237027.6807518,32468529.9419717,233958773.656814,64001.0389155454,35552.3090511369,42911.5821732438,278664331.279538,142464.930139926,601.857259963179,364407883.7744,349638934.825948,41,31
1833,28381975.5597865,31160018.6622075,227571559.936612,97876.6562573047,36246.0180843899,44349.6507902292,287113554.158606,178472.325131924,601.857259963179,394528418.741764,376026681.816079,39,36
1834,25167923.304646,32386753.1162374,233377672.01094,49601.152048784,35690.5234360202,43193.7264434472,290932348.431824,128485.401928251,601.857259963179,368262220.381629,354942490.818459,41,32
1835,17549375.3206771,31803848.8278765,230782562.107265,49601.152048784,37252.2963864306,46482.4338038102,280135786.255819,133335.882239025,601.857259963179,360384954.994972,346562389.428479,40,43
1836,12237027.6807518,33270901.5308695,237879557.35817,97876.6562573046,36102.2911570104,44057.3152219984,283387486.569791,178036.262636313,601.857259963179,390539903.774168,372083372.252576,42,35
1837,15562036.2361616,33935719.626479,240681365.120391,35310.029740494,38180.3784982841,48467.1149095905,290179120.983031,121957.523148369,601.857259963179,363580141.697004,350937139.440317,43,49
1838,7566499.06651688,34850915.701276,245108226.485245,45561.0100609715,37260.1991959207,46495.1698408465,287525641.253038,129316.379097739,601.857259963179,365355642.845162,351949768.15574,44,43
1839,9622445.55834691,40009776.0350494,266375355.372967,82581.4081544014,36810.9026431393,45548.4289465408,316007576.966363,164940.739744082,601.857259963179,415278358.645036,398179404.099467,49,40
1840,25167923.304646,28511983.0281075,213417623.728718,75854.9390964018,35687.9645547697,43190.7989398521,267097530.061471,154733.702591024,601.857259963179,360225132.326862,344184313.355294,34,32
1841,32006476.1373305,28899964.1066456,215390882.809502,97876.6562573047,36819.2975838734,45559.004980526,276297323.053478,180254.958821704,601.857259963179,384785078.664684,366098540.988863,35,40
1842,45901151.5770143,34792713.6406381,244682725.857675,38441.1616788459,37868.1409160437,47791.2519887627,325376591.075328,124100.554583652,601.857259963179,400067410.816956,387202246.363357,44,47
1843,28381975.5597864,35688115.1281391,248596559.992011,75854.9390964018,37408.4795602758,46811.2127835609,312666650.679937,160074.631440239,601.857259963179,409008729.748174,392414231.317149,45,44
1844,17549375.3206771,40144633.6988114,267391993.08932,137490.535825791,37115.6664404056,46185.2039688349,325086002.108808,220791.406235031,601.857259963179,457970912.888841,435082072.781038,49,42
1845,28381975.5597864,31119789.9635104,227210347.35135,41849.948076495,36808.9566795584,45542.4190664437,286712112.874647,124201.323822497,601.857259963179,361463581.314254,348587970.389777,39,40
1846,25167923.304646,44425250.9444974,283762382.147828,75854.9390964018,36817.7155592978,45556.0475213278,353355556.396971,158228.702177027,601.857259963179,448586649.536767,432183513.534544,52,40
1847,8532773.60152262,44379337.7806465,283458819.338547,29792.1086543674,36663.9057085947,45241.7120526466,336370930.720716,111697.726415609,601.857259963179,403597018.285331,392017621.043708,52,39
1848,10851273.3194781,34869967.8565562,245137159.090942,75854.9390964018,37106.9085094934,46173.3678918568,290858400.266976,159135.215497752,601.857259963179,386635085.030103,370137973.275801,44,42
1849,32006476.1373305,30592441.4903104,224666843.711147,41849.948076495,38031.0431557305,48138.0275469696,287265761.338788,128019.018779195,601.857259963179,364314937.204409,351043556.304396,38,48
1850,25167923.304646,34871198.0422267,245257502.855487,53999.5553495007,37407.2638599559,46811.9289511131,305296624.20236,138218.74816057,601.857259963179,388484581.245821,374155822.348474,44,44
1851,13799748.8452063,31139578.5224291,227322922.750435,58787.9889377544,37108.2461866603,46172.9520202897,272262250.11807,142069.187144705,601.857259963179,357767621.818178,343039698.461691,39,42
1852,15562036.2361616,31197890.8564142,227762752.848497,116004.801252593,36813.4571141247,45549.5480446306,274522679.941073,198367.806411348,601.857259963179,393911784.372714,373347537.417143,39,40
1853,13799748.8452063,29500115.5633979,218770130.035898,82581.4081544013,37564.4085158247,47142.5572287475,262069994.444502,167288.373898974,601.857259963179,362753716.783034,345411389.437232,36,45
1854,15562036.2361616,31176146.7855143,227662265.224706,49601.152048784,37106.9085094934,46171.1599684541,274400448.246382,132879.220526732,601.857259963179,354374771.818643,340599547.120594,39,42
1855,22317839.0853814,32437722.9648401,233687868.759005,27365.4644312332,36808.8350654493,45544.1090129983,288443430.809227,109718.408509681,601.857259963179,354478251.522384,343104044.744665,41,40
1856,22317839.0853814,31836701.5673566,231039865.73966,97876.6562573046,36238.956025997,44341.8819423242,285194406.392398,178457.494225626,601.857259963179,392600344.886928,374100145.440662,40,36
1857,58373275.1742174,31179250.7521206,227661713.629198,53999.5553495007,36523.5241190524,44931.8403664369,317214239.555536,135454.91983499,601.857259963179,398738766.455956,384696526.06813,39,38
1858,22317839.0853814,28964544.4417804,215890319.369814,64001.0389155453,37107.881353454,46177.7387660991,267172702.896976,147286.659035098,601.857259963179,355818247.932971,340549443.561671,35,42
1859,25167923.304646,33148298.4836029,237059533.004631,38441.1616788459,36816.0120321815,45549.7551097138,295375754.79288,120806.928820741,601.857259963179,368084281.957498,355560558.662085,42,40
1860,12237027.6807518,36815604.5248404,253920651.766299,45561.0100609715,36816.9854519118,45556.4792833745,302973283.971891,127934.474796258,601.857259963179,379971576.427595,366708959.970639,46,40
1861,17549375.3206771,29490136.8249132,218787321.800398,45561.0100609715,37107.6381363836,46170.4554120996,265826833.945988,128839.103609455,601.857259963179,343369583.820486,330013186.973182,36,42
1862,22317839.0853814,27610030.5614103,207928460.310374,82581.4081544014,38027.5186088685,48133.0456979057,257856329.957165,168741.972461175,601.857259963179,359414911.143431,341921893.217598,32,48
1863,12237027.6807518,33935719.626479,240679649.424325,53999.5553495007,37261.415392753,46498.6759989918,286852396.731556,137759.646741245,601.857259963179,369764040.252737,355482875.141577,43,43
1864,28381975.5597865,32482727.0346093,234049589.061337,82581.4081544014,37870.6929189001,47796.9153658013,294914291.655733,168249.016439103,601.857259963179,396176183.681271,378734269.155529,41,47
1865,15562036.2361616,31771700.4521052,230523759.141856,49601.152048784,36966.2299554525,45867.5284763857,277857495.830123,132434.910480622,601.857259963179,357564408.175459,343835243.882464,40,41
1866,8532773.60152262,37760372.2577293,257577725.461672,82581.4081544014,37110.435377446,46173.0832730951,303870871.320924,165864.926804943,601.857259963179,403697881.69174,386503119.205878,47,42
1867,12237027.6807518,31796422.5513428,230645298.829496,58787.9889377544,37252.7825895702,46484.3970188834,274678749.061591,142525.168546208,601.857259963179,360458556.478602,345683362.779626,40,43
1868,32006476.1373305,32450652.5151371,233845938.136169,116004.801252593,37414.8028352888,46819.2216328964,298303066.788637,200238.825720778,601.857259963179,418818257.775189,398060047.374471,41,44
1869,12237027.6807518,31047092.6810536,226701162.836085,38441.1616788459,36244.1913627362,44350.7563527248,269985283.19789,119036.109394307,601.857259963179,341628029.834625,329287882.53704,39,36
1870,32006476.1373305,33107904.8121981,236732404.137432,75854.9390964018,37563.4358420968,47141.3843394606,301846785.086961,160559.759277959,601.857259963179,398480841.866341,381836051.561647,42,45
1871,28381975.5597864,29528223.6026511,219006228.994709,64001.0389155453,37264.3346786906,46496.0559912664,276916428.157147,147761.429585502,601.857259963179,365847717.29572,350529694.762348,36,43
1872,17549375.3206771,38907184.0302746,262352446.104244,89904.3497233172,37256.064884705,46487.4001253857,318809005.455196,173647.814733408,601.857259963179,423320203.429238,405318610.277232,48,43
1873,25167923.304646,35742464.3405985,249143392.029375,75854.9390964018,36665.1221385537,45240.0288164396,310053779.67462,157760.090051395,601.857259963179,405002835.204497,388648278.937324,45,39
1874,36093841.0566799,34858287.2261926,245057807.230375,75854.9390964018,37406.4129300084,46806.5135309594,316009935.513247,160067.86555737,601.857259963179,412347942.48576,395754145.455273,44,44
1875,28381975.5597865,31753191.2984076,230385294.773092,82581.4081544014,36664.513910903,45235.1281273856,290520461.631286,164481.05019269,601.857259963179,389514575.816125,372463276.026782,40,39
1876,40703180.088776,28971394.7127866,215989457.341555,69676.3583222109,38499.6483423505,49154.4731855865,285664032.143118,157330.479850148,601.857259963179,380354523.65442,364044503.899663,35,51
1877,65827793.9456964,31095715.4263318,227006713.805885,106555.910471437,36811.8757222323,45543.0820197536,323930223.177913,188910.868213423,601.857259963179,437627600.698109,418043728.613159,39,40
1878,15562036.2361616,33982308.0398694,241131583.82259,49601.152048784,38181.8361356212,48467.0358362972,290675928.098621,136250.024020702,601.857259963179,372678994.225638,358554327.565495,43,49
1879,25167923.304646,32441415.7368628,233725044.932688,53999.5553495007,37868.748495264,47796.3770100961,291334383.974197,139664.680854861,601.857259963179,375392586.107135,360913931.32928,41,47
1880,28381975.5597864,33934496.0047278,240732406.952142,177405.902291363,36384.0294973286,44640.6934153315,303048878.516656,258430.625204023,601.857259963179,458587226.492521,431796431.687048,43,37
1881,28381975.5597865,29934580.6565583,220998747.05935,45561.0100609715,36095.229510559,44046.5255996765,279315303.275695,125702.765171207,601.857259963179,354970425.091432,341939163.856338,37,35
1882,17549375.3206771,33925934.0777544,240647405.049831,97876.6562573047,37713.5316356138,47465.7596779509,292122714.448262,183055.947570869,601.857259963179,402296265.473229,383319356.968594,43,46
1883,40703180.088776,31086468.4820108,226907218.3374,49601.152048784,36962.7015882624,45860.4384556216,298696866.908187,132424.292092668,601.857259963179,378397388.499644,364669324.985833,39,41
1884,25167923.304646,31794566.6783184,230774836.21661,35310.029740494,37111.530095987,46177.3454588432,287737326.199575,118598.905295324,601.857259963179,359116938.375251,346822114.828652,40,42
1885,17549375.3206771,28062221.4275995,210690991.03856,75854.9390964018,37259.4695264678,46494.8095951154,256302587.786837,159609.218217985,601.857259963179,352364554.528378,335818304.210855,33,43
1886,13799748.8452063,30490158.7196794,223919712.186814,45561.0100609715,36678.9966072276,45254.955960914,268209619.7517,127494.962629113,601.857259963179,344943388.618765,331726335.183897,38,39
1887,17549375.3206771,30478434.7909295,223910481.3988,82581.4081544014,36526.32324889,44939.7127367275,271938291.510407,164047.444140019,601.857259963179,370671436.744481,353665087.706523,38,38
1888,7566499.06651688,30464873.6226852,223762029.573013,97876.6562573047,37111.530095987,46177.8174076959,261793402.262215,181166.003760988,601.857259963179,370829476.884282,352048493.675902,38,42
1889,12237027.6807518,28945881.0227871,215723655.297072,58787.9889377545,35820.4134916065,43469.1596322264,256906564.000611,138077.562061587,601.857259963179,340009547.165394,325695424.644073,35,33
1890,15562036.2361616,29875960.9599047,220649452.213361,69676.3583222109,36817.5938721984,45551.0461277591,266087449.409427,152044.998322168,601.857259963179,357596835.490713,341834747.123548,37,40
1891,22317839.0853814,30551427.0944035,224334638.001122,82581.4081544014,37401.794462033,46803.5772387507,277203904.180907,166786.779855185,601.857259963179,377585738.502631,360295410.036962,38,44
